id_str,topic,topic_name,score,text_lexical
2048072296968122732,-1,Tidak Spesifik,0,islam dosa diampuni kekal neraka syrik pelakunya tobat mati pembatal keislaman pelaku dosa besar termasuk bundir kesempatan diampuni nas alullaaha rahmah
2048071699699224764,-1,Tidak Spesifik,0,yauda jangan bunuh diri intinya kalau kamu punya akal otak
2048071519474266223,-1,Tidak Spesifik,0,lah kan bunuh diri emang sengaja kamu kira bunuh diri dorong itumah pembunuhan
2048070920930279569,-1,Tidak Spesifik,0,suruh bunuh diri semuanya dosa kan yah
2048070630193697240,-1,Tidak Spesifik,0,mungkin lupa tahu nabi muhammad nabi yaqub nabi yunus pernah mengalami depresi kesedihan mendalam
2048070564074684457,-1,Tidak Spesifik,0,jawab bahas masuk neraka nya bahas hidup cara bantu orang hilang harapan gimana malah kamu tanya bunuh diri masuk neraka kaga itumah urusan allah tau mau dibahas gimanapun bagaimana caranya tau nentuin kan allah tau allah
2048070401289585148,-1,Tidak Spesifik,0,waduh koq pikiran nya pendek banget sih pake bundir
2048067362583409039,-1,Tidak Spesifik,0,bilang a better conversation terus ngalihin orang hidup bukan berarti menyangkal statement bilang orang bunuh diri masuk neraka coba tanya bunuh diri masuk neraka gak
2048066987755225450,6,Pemerintah,1,padahal kalau lihat trend akhir byk bunuh diri dipertanyakan fenomenanya bukan orang nya bukannya makin awas kalau negara makin bobrok penanggulangan cepat apa istilahnya negara mncoba hadir berita duka sesering duhh
2048066750613455184,-1,Tidak Spesifik,0,dandy ditemukan bernyawa bawah jembatan cangar dugaan asmara direstui mengemuka batu warga kawasan jembatan cangar kota batu digemparkan penemuan jenazah seorang pemuda bernama dandy sosok dikenal pendiam ditemukan kondisi
2048065241242902803,-1,Tidak Spesifik,0,bahkan komen bilang disuruh ibadah inget punya tuhan allah gmana sekelas benar benar nabi depresi kurang rajin ibadah apa coba i mean orang depresi selamanya cuma ibadah terus slesai butuh dengerin butuh dibantu kocak
2048016069437354032,-1,Tidak Spesifik,0,empatimu enggak mending kau ajak tarik melakukannya bukan membiarkan disana bundir masuk neraka surga harusnya kau tarik kata mu kau merasakannya kamu merasakan
2048015022207738008,-1,Tidak Spesifik,0,singkat aja orang mengatakan bunuh diri membuatmu masuk neraka rasa empati orang tersebut
2048014459579609556,0,Tekanan Akademik,1,aku baru tau kalau d sd nya ade aku anak mau bundir sekelas sama nya mau loncat rooftop sekolah untungnya selamet nya stres gara ortunya pantesan mamaku jarang banget marahin ade aku
2048014285830586488,1,Masalah Keluarga,1,semoga anak bunuh diri sini manapun ayo jangan putus asa buat akun x banyak bersedia dengarkan keluhanmu
2048013914231951424,1,Masalah Keluarga,1,fikih islam konsep orang berakal ghairu mukallaf rafi al qalam lebih luas sekadar anak baligh siapa termasuk berakal islam ulama umumnya menyebut tiga golongan diangkat pena dibebani taklif
2048013716248260873,-1,Tidak Spesifik,0,insya allah mengkaji kitab bulughul maram langsung ulama mempelajarinya meyakini men judge orang masuk neraka bunuh diri padahal tahu kondisi mentalnya fikih islam konsep orang berakal
2048013518541373946,-1,Tidak Spesifik,0,jadi ketakutan sebenarnya banyak bunuh diri bukan nerakanya apa gimana
2048013492159156646,-1,Tidak Spesifik,0,mending kalian ajak pernah diposisi tersebut diberi ruang bercerita beri kenyamanan ruang aman bahkan odgj gila orang berpikir bunuh diri masuk neraka mengatakan merasakannya
2048013003082403900,-1,Tidak Spesifik,0,well sebenarnya aku pernah depresi ringan keinginanku mengakhiri diriku memang bilang kalau misalnya kurang iman plus banget dekat sama maha esa apa katakan tersebut rasa empati sama sekali
2048012746093138132,-1,Tidak Spesifik,0,berarti kalau hadist pehamaman kalau masuk fase depresi berat yg maksud hilang akal lebih baik bunuh diri aja orang sakit mana nyuruh orang bunuh diri pemahaman hadist setengah gini
2048012562147791322,-1,Tidak Spesifik,0,depresi masuk gangguan jiwa ilmu psikiatri sama odgj orang gangguan jiwa senyawa seimbang otak penderita depresi makanya dikasih obat depresi penyakit sama kanker apa iya orang meninggal masuk neraka kanker
2048009976011255931,-1,Tidak Spesifik,0,sehat sodara ku jangan pernah berpikir bundir apapun masalah nya
2048007972098568377,-1,Tidak Spesifik,0,biasanya tau diri privileged orang orang merasa dirinya baik baik menyombongkan diri pernah melewati masa masa sulit punya cara mengatasi isunya pernah berada posisi
2048006543019565370,-1,Tidak Spesifik,0,banyak orang kelainan jiwa mental disorders meniru mengikuti perilaku orang bahkan bagian beberapa kondisi tertentu skizofrenia penderita skizofrenia umumnya meniru perilaku sederhana terutama gejala sedang mereda
2048006355731300841,-1,Tidak Spesifik,0,bung vs everybody with no empathy is real so far bung kalanara eat those bitches like it s crunch time go buddy i m rooting for you dikira orang berakal sesimple sadar mau apapun kondisinya hei orang depresi panik kecemasan
2048005330894983471,-1,Tidak Spesifik,0,diancam g bunuh diri lah kalau ancaman ny g keras bnyk banget bunuh diri orang ancaman keras aj bnyk bunuh diri
2048004873380409383,-1,Tidak Spesifik,0,other than talking to your therapist i guess olahraga jadi salah satu jawabannya paper bilang kalau jalan kaki jogging yoga angkat beban kurangi gejala depresi bahkan hasil efektif kalau dilakukan rutin intensitas sedang
2048004863838278063,-1,Tidak Spesifik,0,padahal cuitan tsb diperuntukkan orang hidup kamupun ketrigger cuitan tsb kamu meyakini surga neraka hak preogratif allah sepantasnya cuitan tsb muncul disetiap postingan bundir
2048003880399847561,-1,Tidak Spesifik,0,benar aneh gituloh bunuh diri terus kok game mainin dibawa lucu woi kalau aku bunuh diri terus ditanya abis main game apa anehh
2048003040914047405,5,Lingkungan/Sosial,1,fokus penyelamatan ybs mengurungkan niat b ndir fokus menjadi teman sesungguhnya orang depresi butuh teman meskipun paradoks menjauhi semua orang ajak bicara fokus pendengar bukan malah ikutan bicara
2048002834072010922,-1,Tidak Spesifik,0,hi mantimun sobat gapku tentunya mohon doanyaa yaa huhu tysm for my folls kebayangg kalau misalnya aku selama gap bikin akun inii kelelahan parah kayaknya sampe h ily somuch all wish us luckk muach
2048002602273784275,6,Pemerintah,2,menteri kesihatan sangat digesa melakukan lawatan mengejut menyamar merasai sendiri penderitaan rakyat tekanan mental sebenar dihadapi doktor jururawat hari kredit mohd faisal
2048002595281875045,-1,Tidak Spesifik,0,akhirnya memilih membunuh diri akibat depresi terkawal isu sistemik termasuk kemudahan usang proses pendigitalan lemah olah dibiarkan berlarutan penyelesaian berkesan
2048001730852630768,-1,Tidak Spesifik,0,lah wong kalau pemain arsenal gajian bonusan ajaa pernah dikasih yak gagal juara tetep gajian jadi hrs fans terlalu stres sampe mau bunuh diri coba
2048001300055675366,-1,Tidak Spesifik,0,innalilahi wainnailaihi rojiun kasian banget berat tekanan majikannya sampe berani ambil keputusan buat bundir dikawal kasusnya soalnya korbannya lebih tuntut untas bagaimana perlakuan sampe segininya
2048000122450260182,-1,Tidak Spesifik,0,depresi berantakan banget
2047999413365391736,-1,Tidak Spesifik,0,orang denger bukan dikerasin pantes aje banyak makin bundir mah masalah malah dikerasin dongo
2047999355358253454,-1,Tidak Spesifik,0,izinkan aku qrt community volunteer entah berapa kali ngadepin kasus pencegahan bunuh diri depresi triggernya bener orang ketiga tau apaan naluri bakal nebak padahal harusnya tarik orang
2047998647321915471,-1,Tidak Spesifik,0,kebanyakan orang depresi kalau ditakutin surga neraka malah tambah bd buat dunia bedanya neraka sakitnya sesakit
2047998517202067567,-1,Tidak Spesifik,0,agama aku kalau bunuh diri dosa jadi gatau aneh ato aku suka berdoa mati muda sakit benar benar langsung meninggal gituloh
2047997800512901562,6,Pemerintah,1,wakil menteri kesehatan dante saksono harbuwono mengungkapkan gejala depresi kecemasan remaja kali lebih tinggi dibandingkan orang dewasa temuan tersebut berasal data program cek kesehatan gratis ckg
2047996848950927844,-1,Tidak Spesifik,0,gila orang bunuh diri malah dicariin alesan pembelaan begini makin banyak bakal bunuh diri
2047996712174981339,-1,Tidak Spesifik,0,sodraku percobaan bunuh diri hampir x telat obat depresi lalu sepupuku sama hampir loncat jembatan depresi orang perlu pendampingan khusus
2047995538591912071,-1,Tidak Spesifik,0,gangguan jiwa risiko bunuh diri apa kata riset gangguan jiwa konsisten terbukti meningkatkan risiko bunuh diri signifikan riset diterbitkan pmc nih orang meninggal akibat bunuh diri diketahui pernah mengalami gangguan
2047995349437202842,-1,Tidak Spesifik,0,aku denger denger jadi lavender married g sih bukannya mentalnya benar malah makin depresi g sesuai mau malah terpaku sama norma paling bersembunyi kata lagipula lebih bagus dimasukin p n s gunting guntingan
2047994299514843448,-1,Tidak Spesifik,0,lagian pake coba kemarin karangan bunga apalah rokok an bgitu disitu bermaksud menyalahkan orang bunuh diri disitu kayaknya sedikit lupa bagaimana menyikapi orang bunuh diri gmn betul doain
2047993817845129709,-1,Tidak Spesifik,0,orang bunuh diri kok doain jadi ketimbang ketikannya macam ahli surga bgitu mending muhasabah diri yah lalu doakan diri orang baik baik ampuni dosa kamu semua allah meyakini allah swt al ghaffar al afuww wallahualam
2047993736555270515,-1,Tidak Spesifik,0,dunia sbt tahunan kenal customer berbagai macam baru kali seller ngatain sampe bunuh diri segala kamu apa apa ta kak
2047993356186480728,-1,Tidak Spesifik,0,nganu orang kalau depresi berat pikiran akal sehat sinkron misal scr nalar tahu kalau lompat jembatan berbahaya berakibat fatal pikiran hmm lompat kayaknya keren nih yah lompat aja nalarnya ilang aja
2047936523711271263,-1,Tidak Spesifik,0,setuju catatan bunuh diri salah kalau kejadian perlu dilakukan ngajak orang punya masalah jangan bundir bukan menghakimi md aku tetap menyalahkan menghakimi tau apa
2047936106319192132,2,Finansial,1,kamu ngeshare begini malah berpotensi makin rame lolot kalau bunuh diri baiknya jangan dishare cara bunuh diri tempatnya cenblu nyari duit begini berkah duit kamu
2047935538704023681,-1,Tidak Spesifik,0,bro kalau kasus cukup ucapan berduka kalau sampe mention masuk neraka segala kurang empati aku peduli agama kamu gitu tolonglah rasa kemanusiannya dipake gatau kehidupan bagaimana sampe mutusin loncat aku gedek
2047933860533654002,-1,Tidak Spesifik,0,semoga dibikin banner real nya orang mikir kalau bunuh diri kamu repotin orang banget
2047932365146869927,-1,Tidak Spesifik,0,jangan menghakimi orang mati mau urusan masuk neraka apa surga terserah tuhan jadi jangan belaga jadi tuhan nentuin kalau bunuh diri masuk neraka pernah tau semua agama memang larang bundir
2047931110341157219,-1,Tidak Spesifik,0,mbak mbak bundir dosa mau masuk neraka
2047929068260315538,-1,Tidak Spesifik,0,hilang akal poin nomor merujuk orang hilang kemampuan berpikirnya sama sekali bahkan kesadaran dirinya sangat rendah sering liat orang poin no hidup luntang lantung jalan kesana kemari hilang orientasi bundir adanya ketabrak
2047928656002244790,5,Lingkungan/Sosial,2,orang sibuk menyalahkan orang bundir membiarkan tetangga parkir mobil seenaknya membiarkan tetangga piara kucing mengotori lingkungan membiarkan anak orang membuly teman anaknya pembiaran jadi memicu korban jadi stress lingkungan saling jaga
2047928429690138972,-1,Tidak Spesifik,0,perdebatan masalah bunuh diri konyol banget jir syukur kalau emang pernah titik kamu berkali kali mikirin mau pake cara mana kamu mati kalau emang punya ilmu disana cuma mau judging mending tutup mulut lo semua otak kamu perlu
2047927486542213493,6,Pemerintah,2,alih mengakhiri hidup bundir cobalah buka viralkan kasus korupsi pejabat daerah pusat sertakan identitas niscaya mati sendirinya tangan jongos pemerintah
2047927267356184784,-1,Tidak Spesifik,0,banyak kaum hetero mati muda bahkan bundir apa kamu sebut boti bagaimana maemunah
2047924493222650178,-1,Tidak Spesifik,0,open siapapun aku buat mau keluarin unek unek aku bukan mc anime nyelamatin orang mendengarkan aku dengerin jaman aku mau sok luh bakal baik baik aja masa bunuh diri gatau dosa masuk neraka ayo bro lemah i m just listening
2047924362658054251,-1,Tidak Spesifik,0,apa pandangannya bunuh diri berakal
2047924181099282812,-1,Tidak Spesifik,0,focused being strong bikin depresi bg kalau ngeliat plat latian seminggu
2047923989054636480,-1,Tidak Spesifik,0,lah bodoh mau bunuh diri nyusahin orang untung cctv kalau kasian supir truk repot urusannya
2047922938083737868,-1,Tidak Spesifik,0,tahu bunuh diri dosa tahu manusia menghakimi orang masuk surga neraka allah maha pengasih maha pengampun wallahualam lagian km tahu orang bunuh diri waras mana jangan kira gila cuma pakaiannya compang camping
2047921846654525927,-1,Tidak Spesifik,0,aku ngerasain betul kalau orang depresi bawaanya bunuh diri terus
2047921562532356271,-1,Tidak Spesifik,0,btw kalau kondisi odgj gelandangan bugil makan tempat sampah jelas masuk gol kalau casenya fulan depresi masalah hidup lalu rs pake pakaian pantas bugil curhat psikiater minum obat begini diperdebatkan masuk gol
2047918791884153032,2,Finansial,1,kirain lolos covid lebih tenang sbg wni gataunya malah dihantui banyak mulai semua mua mau dikenain pajak sulitnya menapatkan pekerjaan upah layak nilai rupiah makin melemah kejahatan ks bunuh diri mana kurang tegasnya penetapan hukum
2047918371656589665,-1,Tidak Spesifik,0,ja mivam pred strasnej rage verim ze zeny vrazdi presne pri pms nedokazu to ovladnout kolega vedle me chroupal susenky a ja si musela dat sluchatka depresi pred jsem taky mivala ale nevim jak to zmizelo napada me co zkusit zaradit vic prospesnych potravim pro mikrobiom
2047906384206008622,-1,Tidak Spesifik,0,islam benar bakal sumpah sumpahin orang agama urusan vertikal baiknya dekati orang depresi open minded sisi kemanusiaan horizontal
2047906082492997695,-1,Tidak Spesifik,0,membenarkan penghakimannya interpretasi asal kasus bunuh diri salah gaperlu bawa bawa hadits punya ilmunya bahaya dampaknya
2047905984623038464,-1,Tidak Spesifik,0,justru audah berfikir kalau mikir bakalan bunuh diri
2047905857871204647,-1,Tidak Spesifik,0,kan ngatain bunuh diri bukan orang depresi kocak
2047905130662810077,-1,Tidak Spesifik,0,surga neraka milik allah kau tau masuk mana bunuh diri punya alasan allah maha pengampun kamu tau taunya surga neraka kejauhan sana tetangga kamu samperin kamu nyelesain masalah cangkeman gampang membantu susah
2047904705519739260,1,Masalah Keluarga,3,setuju bunuh diri mental dipahami kalau bukan ahlinya ayo monggo kakak adek fokus berbuat baek sesama tetangga membutuhkan lama tetangga ane bundir ibu muda anak perlu sok tau membantu
2047903557895311636,-1,Tidak Spesifik,0,pernah bang depresi kan gangguan jiwa
2047903452333039897,-1,Tidak Spesifik,0,bunuh diri bukan jalan satu nya buat menyelesaikan masalah
2047901478556492014,-1,Tidak Spesifik,0,sehat sehat mental laki merasa hidupnya stuck punya tempat cerita ingat bunuh diri bukan solusi semua permasalahan
2047898656523894955,-1,Tidak Spesifik,0,udahlah ketikannya jahat pake berita bunuh diri buat clickbait cenblu autoblocked
2047898609551900681,3,Percintaan,1,bikin orang milih bunuh diri nemuin jalan keluar mungkin buat masalah sepele ah cuma masalah cinta ah cuma doang orang sekuat iman tiap manusia sama bang urusan dosa surga neraka jadi urusan allah bang
2047897289549824438,-1,Tidak Spesifik,0,semoga masnya pernah merasakan namanya depresi berat confirm medis pendekatan sepiritual cara bakal bikin trigger sendiri posisi mau bd peduli semangat hidup cari a way out
2047895670334595124,1,Masalah Keluarga,1,ucap orang paham ilmu agama ilmu tauhid jadi gampang kena mental illness perasaan laki diajarin lembek boti tolol jadi pemimpin rumah tangga kuat akibat orang kamu bikin byk orang jadi bunuh diri
